id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
50374963,"BORDEAUX ""TONDU""  Appartement 2 Pièces + Parking",61670782,Anne,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82969,-0.58353,Entire home/apt,70,6,0,,,1,266
50383923,Echoppe bordelaise avec piscine,20592694,Amélie,Talence,Talence,44.80642,-0.57458,Entire home/apt,270,2,1,2021-07-04,1,1,9
50383981,"Grande et belle Villa, piscine, Bordeaux Caudéran",63764904,Delphine & Patrick,Bordeaux,Caudran,44.860981,-0.621426,Entire home/apt,580,7,0,,,1,15
50385063,1 appartement 35 m2,407025222,Isabelle,Bordeaux,Bordeaux Sud,44.83238,-0.56307,Entire home/apt,56,1,0,,,4,327
50386277,Apartment with Terrace Bordeaux,407033006,Elie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83253,-0.58528,Entire home/apt,72,2,0,,,1,88
50386645,2 studio centre historique bordeaux,407025222,Isabelle,Bordeaux,Bordeaux Sud,44.83247,-0.56244,Entire home/apt,59,1,3,2021-07-04,3,4,359
50386693,9 grand studio,407025222,Isabelle,Bordeaux,Bordeaux Sud,44.83294,-0.56275,Entire home/apt,58,1,0,,,4,360
50386694,6 duplex bordeaux centre,407025222,Isabelle,Bordeaux,Bordeaux Sud,44.83297,-0.56242,Entire home/apt,62,1,0,,,4,359
50387720,Belle maison tranquille proche du centre ville.,399976431,Didier,Bruges,Bruges,44.87146,-0.579594,Entire home/apt,80,2,0,,,1,9
50387827,Maison contemporaine non mitoyenne Parc bordelais,218093691,Virginie,Bordeaux,Caudran,44.85623,-0.60649,Entire home/apt,270,5,0,,,1,8
50387928,Grande villa avec piscine aux portes de Bordeaux,70463539,Jeremy,Bruges,Bruges,44.87738,-0.59088,Entire home/apt,400,7,0,,,1,7
50387963,Appartement Saint Genès,404487117,Aude,Talence,Talence,44.82008,-0.58503,Entire home/apt,36,1,0,,,1,5
50388294,Chambre(s) dans agréable maison moderne,10050344,Delphine,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89369,-0.75804,Private room,35,2,1,2021-07-02,1,1,60
50388515,STUDIO SAINT NICOLAS avec JARDIN 30m2,406539331,Marcus,Bordeaux,Bordeaux Sud,44.82892,-0.57455,Entire home/apt,49,1,1,2021-06-28,1,3,29
50390040,Ravissante suite avec piscine,29093739,Mc,Bordeaux,Caudran,44.84062,-0.6045,Entire home/apt,200,1,0,,,1,194
50390283,"""Joli appartement au cœur de Bordeaux""",407064378,Stephan,Bordeaux,Bordeaux Sud,44.83231,-0.5712,Entire home/apt,99,2,1,2021-07-02,1,1,363
50391808,Chambre privée calme en plein centre ville,170203645,Bastien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83298,-0.57905,Private room,37,1,11,2021-06-26,11,1,36
50393170,Chambre meublée+salledebain/kitchenette à partager,55440582,Christelle,Pessac,Sardine,44.79602,-0.63219,Private room,35,2,1,2021-06-27,1,5,130
50395226,"Maison avec piscine pour 8 personnes, au calme.",1738605,Barbara,Bordeaux,Centre ville (Bordeaux),44.84836,-0.58943,Entire home/apt,250,9,0,,,2,192
50395513,Maison bordeaux centre  - grande terrasse & jardin,33765837,Nicolas,Bordeaux,La Bastide,44.84148,-0.54527,Entire home/apt,110,4,0,,,1,22
50395733,Apt au Triangle d'or BORDEAUX WIFI,406539331,Marcus,Bordeaux,Centre ville (Bordeaux),44.84436,-0.5763,Entire home/apt,64,1,1,2021-06-20,1,3,48
50395921,Maison de charme Bordelaise/9 personnes,15234128,Marina,Bordeaux,Centre ville (Bordeaux),44.84762,-0.59401,Entire home/apt,162,2,0,,,4,43
50397078,Charmante contemporaine à 10 min du centre de Bordeaux,280567978,Hammel,Merignac,Arlac,44.82083,-0.62762,Entire home/apt,130,7,0,,,1,35
50397558,#6 Apt avec parking et accès autonome,7124874,Any,Talence,Talence,44.80669,-0.5783,Entire home/apt,50,1,0,,,12,84
50397777,"#2 apt saint joseph, T2 simple à petit prix",7124874,Any,Talence,Talence,44.80671,-0.57958,Entire home/apt,46,1,0,,,12,358
50397919,Le charme bordelais,357768250,Camille,Bordeaux,Centre ville (Bordeaux),44.84586,-0.58408,Entire home/apt,92,2,0,,,1,4
50405537,Bora Bora - Bel appartement 55m2 plein centre,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84141,-0.57843,Entire home/apt,63,90,0,,,80,281
50405539,Bora Bora - Bel appartement 55m2 plein centre,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.84028,-0.57681,Entire home/apt,63,90,0,,,81,281
50405608,Beau Duplex T4 avec terrasse Jardin Public,179359386,Pierre,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85206,-0.57535,Entire home/apt,210,3,0,,,1,134
50406130,Logement entier 2 chambres quartier Chartrons,407220159,Jean Pierre,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85406,-0.57264,Entire home/apt,184,1,0,,,1,82
50406215,Villa moderne Bordeaux-Caudéran,406184979,Christophe,Bordeaux,Caudran,44.863,-0.62502,Entire home/apt,420,6,0,,,1,8
50406853,Une chambre à l'Economat,407223760,Catherine,Bordeaux,La Bastide,44.84524,-0.55229,Private room,65,1,0,,,1,358
50407311,"Petite maison indépendante, Bordeaux - Talence",73184592,Elisabeth,Talence,Talence,44.80455,-0.5891,Entire home/apt,50,3,0,,,1,43
50407504,T1 au coeur de Bordeaux,404022697,Manon,Bordeaux,Bordeaux Maritime,44.85846,-0.5648,Entire home/apt,202,1,4,2021-07-04,4,1,142
50407583,Beautiful apartment - Hyper center Bordeaux,291032298,Luckey,Bordeaux,Centre ville (Bordeaux),44.84039030214342,-0.5695174399438487,Entire home/apt,111,3,0,,,45,88
50407862,Moorea - Bel appartement 55m2 plein centre,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.840683,-0.577791,Entire home/apt,63,90,0,,,80,364
50408674,Superbe appartement au dernier étage avec balcon,407238335,Florent,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82384,-0.59742,Entire home/apt,57,30,0,,,1,365
50409025,Appt en face du Caliceo à Bruges très bien situé à côté de Bordeaux lac et très bien desservi pour les transports en commun. Il y a une place gratuite pour véhicule. Idéal étudiants ou personnes en déplacements dans les alentours pour raison pros,143796469,Raquel,Bruges,Bruges,44.8757,-0.58143,Private room,30,1,0,,,1,344
50411440,Bordeaux : agréable échoppe avec jardin,17815430,Corinne,Bordeaux,Centre ville (Bordeaux),44.84746,-0.59088,Entire home/apt,93,4,0,,,1,4
50412642,Moorea - Bel appartement 55m2 plein centre,72691486,Arnaud,Bordeaux,Centre ville (Bordeaux),44.840683,-0.577791,Entire home/apt,63,90,0,,,81,364
50415462,Logement entier - Studio sur Talence,196223571,Marina,Pessac,La Paillre-Compostelle,44.79395,-0.60604,Entire home/apt,51,1,6,2021-07-07,6,2,155
50417384,Location chambre dans une colocation à Bordeaux,162091305,Mauricio,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83338,-0.59254,Private room,30,2,0,,,1,345
50417989,"Bordeaux centre : t2 refait à neuf, idéal couple",148897449,Brehixo,Bordeaux,Centre ville (Bordeaux),44.84625,-0.59248,Entire home/apt,58,3,1,2021-06-25,1,1,9
50419491,"T2 en résidence avec PISCINE, Balcon et Parking 💦",321162574,Coralie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83456,-0.58518,Entire home/apt,105,3,1,2021-06-27,1,12,17
50419669,Villa architecte toit plat avec piscine chauffée,127741156,Marie,Gradignan,Gradignan,44.76355,-0.62654,Entire home/apt,450,7,0,,,1,39
50426664,Maison entre Bordeaux et Lacanau,92250571,Natacha_et_Vincent,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88436,-0.6953,Entire home/apt,170,10,0,,,1,130
50429357,Chambre agréable au 1er étage et parking gratuit,407427477,Carole,Pessac,Saige,44.78852,-0.63222,Private room,25,2,0,,,1,100
50429795,Agréable maison de ville 3 chambres avec jacuzzi,323918928,Julie,Villenave-d'Ornon,Villenave-d'Ornon,44.77623,-0.53769,Entire home/apt,125,7,0,,,1,258
50429830,Appartement avec Terrasse intérieure,86569260,Pierre,Bordeaux,Nansouty - Saint Gens,44.81381,-0.56584,Entire home/apt,35,2,1,2021-06-20,1,1,14
50430097,"Belle chambre centre-ville, quartier Gambetta",115735206,Virginie,Bordeaux,Caudran,44.85239,-0.61672,Private room,40,1,1,2021-06-23,1,1,365
50431021,Superbe maison/appartement avec grande terrasse,407440846,Sylvie,Bgles,Bgles,44.81091,-0.56748,Entire home/apt,100,3,0,,,1,223
50436181,MAISON STYLE COLONIAL,6088135,Veronique,Le Bouscat,Le Bouscat,44.86184,-0.59385,Entire home/apt,230,3,0,,,3,312
50437092,Entre ville vignes et mer,60525214,Marine,Bruges,Bruges,44.8726,-0.60869,Entire home/apt,90,3,0,,,1,11
50438248,Maison avec jardin - Bègles proche Bordeaux,67344492,Caroline,Bgles,Bgles,44.80583,-0.56849,Entire home/apt,90,4,1,2021-07-02,1,1,22
50438531,Maison bordelaise cosy aux portes de Bordeaux,114521456,Marie,Lormont,Lormont,44.88504,-0.529858,Entire home/apt,55,2,2,2021-07-04,2,1,321
50441166,Appartement équipé aux portes de Bordeaux,47421281,Amandine,Merignac,La Glacire,44.83676,-0.64101,Entire home/apt,55,2,0,,,1,2
50441639,"Appartement au calme, quartier Sacré Cœur",53323121,Charly,Bordeaux,Bordeaux Sud,44.82506,-0.56011,Entire home/apt,64,1,2,2021-07-03,2,1,63
50450579,Studio 22m2 indépendant avec terrasse et jardinet,407601002,Adil,Merignac,Centre ville (Merignac),44.83969,-0.66148,Entire home/apt,36,1,3,2021-06-28,3,1,19
50453584,Agréable studio entre place Nansouty & la Victoire,20839474,Violette,Bordeaux,Nansouty - Saint Gens,44.82117,-0.5731,Entire home/apt,39,2,2,2021-07-01,2,1,39
50455011,Bordeaux - Appartement 74m² - 4 pers – 2 chambres,347308796,Sylvie,Le Bouscat,Le Bouscat,44.859314,-0.590112,Entire home/apt,90,4,0,,,1,29
50460412,studio  independant,278212410,Paul,Artigues-Prs-Bordeaux,Artigues-Prs-Bordeaux,44.8538,-0.48849,Entire home/apt,40,2,3,2021-07-07,3,2,34
50460756,Superbe chambre MERIGNAC centre,33973454,Mohammad,Merignac,Capeyron,44.84766,-0.64531,Private room,18,1,2,2021-06-27,2,3,319
50461623,Grand appartement lumineux - Chartrons,387675615,Manon,Bordeaux,Bordeaux Maritime,44.85603,-0.56364,Entire home/apt,150,3,0,,,1,162
50462104,Bordeaux : un appartement dans la ville.,407653360,Camille,Bordeaux,Centre ville (Bordeaux),44.83862,-0.57916,Entire home/apt,96,1,1,2021-07-04,1,1,354
50462609,Appartement sécurisé avec piscine extérieure dans la résidence,64507534,Elisa,Bgles,Bgles,44.81941,-0.54166,Entire home/apt,100,2,0,,,2,105
50464087,"Appart dernier étage, balcon, parking gratuit !",407698723,Maël,Bordeaux,Bordeaux Sud,44.82887,-0.56033,Entire home/apt,96,1,0,,,1,330
50473609,Chambre privée  au 8ème  et dernier étage.,404633570,Thomas,Bordeaux,Bordeaux Maritime,44.87132,-0.55444,Private room,49,1,0,,,1,222
50474978,Appartement de charme au coeur des Chartrons,175461639,Maxime,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8554,-0.5702,Entire home/apt,90,2,0,,,1,82
50475522,"Maison, jardin, parking privé idéalement située",223816662,Stéphanie,Blanquefort,Blanquefort,44.9122,-0.62008,Entire home/apt,80,3,0,,,1,333
50475618,Bordeaux appartement 50m2,407788069,Samuel,Bordeaux,Centre ville (Bordeaux),44.8361,-0.56956,Entire home/apt,71,3,0,,,1,159
50481503,Agréable chambre dans maison proche tram A Centre,85443226,Victoria,Cenon,Gambetta-Mairie-Lissandre,44.85902,-0.53212,Private room,26,1,0,,,8,1
50484977,Villa entre ville et océan,43598322,Cyril,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.90076,-0.76244,Entire home/apt,207,2,0,,,1,7
50487842,T2 cocooning Bordeaux / Piscine,406388382,Nadia,Bordeaux,Nansouty - Saint Gens,44.82552,-0.57587,Entire home/apt,50,3,0,,,1,211
50493355,"Bordeaux prox centre 2 pièces, belle vue, terrasse",56617962,Regis,Bordeaux,La Bastide,44.84313341351145,-0.5593039168247446,Entire home/apt,80,3,0,,,1,350
50494865,Appartement Saint Michel - Capucin proche quais,407452081,Clémence,Bordeaux,Bordeaux Sud,44.83315,-0.56339,Entire home/apt,65,3,0,,,1,49
50498329,Agréable maison de ville avec jardin et BBQ,17920189,Nathalie,Bordeaux,Caudran,44.8457,-0.60849,Entire home/apt,122,3,0,,,1,115
50499153,Bordeaux proche Victoire : studio,71936608,Maryse,Bordeaux,Nansouty - Saint Gens,44.82201,-0.57169,Entire home/apt,43,4,0,,,1,44
50501670,Charming apartment in old-town Bordeaux,291032298,Luckey,Bordeaux,Centre ville (Bordeaux),44.84031,-0.57026,Entire home/apt,90,4,0,,,45,151
50501707,Superbe appartement de 120 m2 avec grande terrasse,269797812,Carole,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85389,-0.57089,Entire home/apt,159,5,0,,,1,137
50501844,Maisonnette très cosy et fonctionnelle,184339831,Pascal Et Marie-Laure,Villenave-d'Ornon,Villenave-d'Ornon,44.77547,-0.57516,Entire home/apt,50,7,0,,,1,15
50502058,Un havre de paix pour se ressourcer à Bordeaux.,160964636,Sam,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83651,-0.60071,Entire home/apt,123,2,1,2021-07-04,1,1,265
50510560,Chambre Rose privée dans maison de ville,73333815,Isabelle,Villenave-d'Ornon,Villenave-d'Ornon,44.77088,-0.58657,Private room,24,1,2,2021-07-06,2,2,15
50511774,Bordeaux Chartrons T2 : appartement lumineux,48999737,Benoit,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85559,-0.57231,Entire home/apt,60,6,0,,,1,296
50512412,"Jolie T2, lumineux, proche de la cité du vin",399037789,Cécile,Bordeaux,Bordeaux Maritime,44.86652,-0.5535,Entire home/apt,70,3,0,,,1,223
50514528,"appartement chez l'habitant, chambres privées",185682592,Clarisse,Bordeaux,Bordeaux Maritime,44.86389116218876,-0.5502363276337386,Private room,35,3,0,,,1,9
50514872,Magnifique villa avec piscine et Jaccuzi,96835937,Zainab,Blanquefort,Blanquefort,44.93013,-0.64974,Entire home/apt,550,7,0,,,1,54
50515269,Appartement en très bon état et au calme,7646076,Thibault,Bgles,Bgles,44.81644,-0.54253,Entire home/apt,45,4,0,,,1,285
50517974,Maison de ville + jardin. Proche Bordeaux & Plages,1308493,Laura,Le Bouscat,Le Bouscat,44.86611,-0.62144,Entire home/apt,81,5,1,2021-07-07,1,1,17
50522823,BORDEAUX MERIGNAC Appartement T2 dans résidence .,344763591,Philippe,Merignac,Arlac,44.82545187799975,-0.6147477732740314,Entire home/apt,39,3,0,,,1,330
50524689,Super T2 Bordeaux centre,254339818,Joseph,Bordeaux,Centre ville (Bordeaux),44.83937,-0.57219,Entire home/apt,55,1,3,2021-06-27,3,2,188
50525178,Appartement confortable  Vue imprenable.,59573269,Florence,Merignac,Capeyron,44.85383,-0.65202,Private room,25,5,0,,,1,194
50530421,Chambre II,104330323,Zack,Le Bouscat,Le Bouscat,44.8607,-0.58864,Private room,25,5,0,,,1,189
50531354,Bordeaux: Chambre privée très calme,92453039,Julieta,Bordeaux,Bordeaux Maritime,44.8799,-0.57228,Private room,29,1,7,2021-07-07,7,1,60
50531942,Appartement cosi avec terrasse,358991483,Agathe,Bordeaux,Bordeaux Sud,44.8275,-0.57103,Entire home/apt,54,4,1,2021-07-05,1,1,14
50540767,Super Appartement au cœur de Bordeaux dans un des quartiers les plus anciens,148263354,Sophia,Bordeaux,Centre ville (Bordeaux),44.83813,-0.5675,Entire home/apt,145,1,0,,,1,364
50545342,Villa Piscine et Spa en pleine nature,95699870,Claire,Pessac,Toctoucau,44.7731,-0.72428,Entire home/apt,637,2,0,,,1,19
50545408,Appartement avec grande terrasse à 3km de Bordeaux,110836804,Kévin,Floirac,Floirac,44.8262,-0.52664,Entire home/apt,60,10,0,,,1,11
50545972,Appart au centre ville de Bègles,408391514,Ali,Bgles,Bgles,44.81033297238045,-0.5481892014058312,Entire home/apt,80,1,0,,,1,365
50546110,Belle maison 105m2 d architecte avec terrasse proche de Bordeaux,2162287,Tania,Le Bouscat,Le Bouscat,44.86618,-0.60034,Entire home/apt,125,5,0,,,1,55
50554386,Gite Le Capucin - Terrasse - Bordeaux centre Gare,40728287,Romain,Bordeaux,Bordeaux Sud,44.82753,-0.5673,Entire home/apt,83,1,2,2021-07-04,2,2,167
50555729,Logement entier tout Confort 6 personnes,107435252,Léa,Pessac,Nos,44.81399,-0.63647,Entire home/apt,85,4,0,,,2,296
50557910,Superb flat in the heart of the historic district of Bordeaux - Welkeys,184945495,Welkeys,Bordeaux,Centre ville (Bordeaux),44.83915,-0.57306,Entire home/apt,77,2,0,,,7,34
50558049,💫CENON MA VILLE💫Quartier calme❤Familial❤⭐Séjour⭐,134065578,Edson,Cenon,Palmer-Gravires-Cavailles,44.85148,-0.52483,Entire home/apt,95,3,0,,,1,361
50558183,"La ville, le vin, et le calme en famille",209220631,Melodie,Merignac,Arlac,44.82111,-0.61585,Entire home/apt,127,3,0,,,1,241
50560000,Maison cosy avec piscine,16080535,Priscille,Bgles,Bgles,44.809,-0.5593,Entire home/apt,250,7,0,,,1,23
50560908,City Center: 10th floor with view & swimming pool,408510967,Clio,Bordeaux,Centre ville (Bordeaux),44.844051,-0.596618,Entire home/apt,230,1,0,,,1,8
50562632,CHARMANT APPARTEMENT AU COEUR DE SAINT MICHEL,37133492,Jeanne,Bordeaux,Bordeaux Sud,44.832539,-0.566178,Entire home/apt,65,3,0,,,1,302
50564045,Apt Bordeaux BASTIDE-CENON-3ROOM+PARKING,406539331,Marcus,Cenon,Palmer-Gravires-Cavailles,44.8631,-0.51907,Entire home/apt,89,1,0,,,3,359
50565714,Appartement cosy Mérignac,82807128,Camille,Merignac,Capeyron,44.85524,-0.64489,Entire home/apt,60,4,0,,,1,228
50566299,Bel immeuble 250m2 + cour en hyper-centre Bordeaux,5823643,Camille,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84768,-0.58147,Entire home/apt,600,2,0,,,2,346
50566975,"Typique échoppe bordelaise, Piscine - 3 chambres",297645912,WeHost,Talence,Talence,44.82089,-0.58641,Entire home/apt,267,7,0,,,1,8
50568459,Chambre dans maisonnette,10308821,Alice,Bordeaux,Nansouty - Saint Gens,44.82509106941254,-0.5876294733507552,Private room,55,2,0,,,1,17
50570225,Benauge Furnished flat,256600876,Jeffrey,Bordeaux,La Bastide,44.8389,-0.55833,Entire home/apt,136,2,0,,,13,205
50578834,Agréable chambre d’hôte semaine et we,408664323,Muriel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82256,-0.59622,Private room,35,1,0,,,1,135
50579068,GuestReady - Apartment in City Center for up to 6 guests!,407782491,Laurence,Bordeaux,Centre ville (Bordeaux),44.83997,-0.57726,Entire home/apt,118,2,0,,,1,47
50580053,T3 quartier calme Chartons,115981425,Mayron,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86074,-0.57441,Entire home/apt,50,14,0,,,2,330
50580706,Belle Maison contemporaine avec Piscine,321162574,Coralie,Le Bouscat,Le Bouscat,44.86908,-0.59897,Entire home/apt,450,7,0,,,12,42
50581361,Belle chambre dans appartement tout équipé,352903456,Louise,Bordeaux,Bordeaux Maritime,44.88257,-0.57164,Private room,50,1,0,,,1,365
50581521,"Centre bordeaux , appartement cosy",48791684,Celine,Bordeaux,Bordeaux Sud,44.83355,-0.56806,Entire home/apt,70,30,0,,,1,365
50583273,LE PARADOXE - Magnifique appartement de 80m2,337698666,Agence COCOONR / BOOK&PAY,Bordeaux,Centre ville (Bordeaux),44.84494,-0.57882,Entire home/apt,161,1,0,,,12,346
50585330,Appartement idéal pour découvrir Bordeaux,72561512,Marie,Bordeaux,Nansouty - Saint Gens,44.82373,-0.57133,Entire home/apt,59,3,0,,,1,319
50585436,Appartement T2 avec un lit de 3 mètres et ampoules de couleurs,90814962,Guillaume,Blanquefort,Blanquefort,44.91954,-0.62704,Entire home/apt,75,1,0,,,1,359
50586128,"🌼 Maison familiale & chaleureuse, Jardin à Cenon 🌼",321162574,Coralie,Cenon,Gambetta-Mairie-Lissandre,44.84353,-0.53392,Entire home/apt,113,4,0,,,12,25
50588356,Lumineux T2 dans l’ancien à 2 pas du Jardin Public,34066639,Guadalupe,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85469,-0.57674,Entire home/apt,79,3,0,,,1,319
50590090,Agréable maison dans lotissement sécurisé,408740734,Emmanuelle,Merignac,Arlac,44.82736,-0.62537,Entire home/apt,60,1,0,,,1,43
50593948,"Splendid Bourgeois apartment quai des Chartrons, a real jewel!",47630405,Nicolas,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85022,-0.56955,Entire home/apt,443,1,0,,,12,67
50597124,Appartement 6 places avec terrasse,57281881,Mathieu,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.853672,-0.572055,Entire home/apt,150,1,1,2021-07-04,1,2,348
50604076,Chambre privée dans résidence sécurisée,136414018,Mathieu,Bordeaux,Bordeaux Maritime,44.87621,-0.57559,Private room,35,1,2,2021-06-26,2,1,334
50604139,"Appartement 1 chambre , vue sur Bordeaux",71828499,Hugo,Bordeaux,Bordeaux Maritime,44.86008,-0.55685,Entire home/apt,60,2,0,,,1,255
50604516,Superbe studio en plein centre ville de Bordeaux,294095117,Jonathan,Bordeaux,Bordeaux Sud,44.82531,-0.55776,Entire home/apt,48,1,2,2021-07-04,2,2,343
50605946,Lovely townhouse with garage in Bordeaux,408700321,Valentina,Bordeaux,Nansouty - Saint Gens,44.82208,-0.57342,Entire home/apt,117,2,0,,,1,50
50606786,"NICE, BRIGHT and COMFORTABLE apartment in BORDEAUX",408880050,Pauline,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83049,-0.58249,Entire home/apt,147,1,0,,,1,9
50612729,Lormont : studio cosy,101611449,Sabriina,Lormont,Lormont,44.88649,-0.51735,Entire home/apt,49,1,0,,,1,364
50613142,Bordeaux: super T3 fraichement rénové au Chartrons,408923574,David,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85803,-0.57153,Entire home/apt,140,30,0,,,1,180
50614180,Maison chaleureuse (a 10’ de la gare) avec piscine,56839255,Nathalie,Bordeaux,Nansouty - Saint Gens,44.82107,-0.57152,Entire home/apt,200,5,0,,,2,286
50615775,Maison de ville proche Bordeaux,83253539,Chloé,Le Bouscat,Le Bouscat,44.86539,-0.5992,Entire home/apt,135,7,0,,,1,358
50617561,Bordeaux : Beau studio en plein centre,37958135,Félix,Bordeaux,Centre ville (Bordeaux),44.84442075801104,-0.5821237462134761,Entire home/apt,55,2,0,,,1,8
